Date,Price
2017-11-09,125.94
2017-11-10,125.61
2017-11-13,124.34
2017-11-14,123.29
2017-11-15,122.75
2017-11-16,123.88
2017-11-17,123.74
2017-11-20,124.72
2017-11-21,124.93
2017-11-22,125.06
2017-11-23,124.76
2017-11-24,124.11
2017-11-27,123.77
2017-11-28,124.43
2017-11-29,125.47
2017-11-30,124.26
2017-12-01,123.68
2017-12-04,124.87
2017-12-05,124.81
2017-12-06,124.935
2017-12-07,124.705
2017-12-08,125.975
2017-12-11,125.975
2017-12-12,127.625
2017-12-13,127.82
2017-12-14,127.535
2017-12-15,127.285
2017-12-18,128.37
2017-12-19,127.84
2017-12-20,127.42
2017-12-21,128.52
2017-12-22,128.45
2017-12-27,128.91
2017-12-28,128.78999
2017-12-29,130.17
2018-01-02,129.42
2018-01-03,129.52
2018-01-04,129.62
2018-01-05,130.75999
2018-01-08,130.98
2018-01-09,131.44
2018-01-10,131.06
2018-01-11,130.67999
2018-01-12,131.44
2018-01-15,130.92
2018-01-16,130.89999
2018-01-17,130.96001
2018-01-18,130.96001
2018-01-19,131.17999
2018-01-22,131.84
2018-01-23,131.86
2018-01-24,131.48
2018-01-25,130.42
2018-01-26,131.10001
2018-01-29,130.74001
2018-01-30,129.64
2018-01-31,129.03999
2018-02-01,128.32001
2018-02-02,126.66
2018-02-05,124.1
2018-02-06,120.9
2018-02-07,123.48
2018-02-08,122.62
2018-02-09,120.14
2018-02-12,121.24
2018-02-13,120.86
2018-02-14,121.76
2018-02-15,122.68
2018-02-16,122.68
2018-02-19,123.06
2018-02-20,123.8
2018-02-21,124.16
2018-02-22,123.78
2018-02-23,124.32
2018-02-26,124.72
2018-02-27,124.8
2018-02-28,123.38
2018-03-01,122.18
2018-03-02,119.48
2018-03-05,120.76
2018-03-06,120.78
2018-03-07,121.22
2018-03-08,121.22
2018-03-09,121.22
2018-03-12,122.9
2018-03-13,121.66
2018-03-14,121.66
2018-03-15,122.24
2018-03-16,122.84
2018-03-19,121.1
2018-03-20,121.94
2018-03-21,122.16
2018-03-22,120.66
2018-03-23,119.98
2018-03-26,119.34
2018-03-27,120.92
2018-03-28,121.96
2018-03-29,122.12
2018-04-03,122.16
2018-04-04,122.28
2018-04-05,125.08
2018-04-06,125.14
2018-04-09,125.26
2018-04-10,125.26
2018-04-11,126.24
2018-04-12,126.24
2018-04-13,126.24
2018-04-16,126.5
2018-04-17,127.24
2018-04-18,127.66
2018-04-19,128.10001
2018-04-20,127.92
2018-04-23,128.39999
2018-04-24,128.88
2018-04-25,128.3
2018-04-26,129.7
2018-04-27,129.96001
2018-04-30,130.08
2018-05-02,130.46001
2018-05-03,129.44
2018-05-04,130.56
2018-05-07,131.94
2018-05-08,131.22
2018-05-09,133.53999
2018-05-10,133.44
2018-05-11,133.74001
2018-05-14,133.60001
2018-05-15,134.16
2018-05-16,135.16
2018-05-17,136.28
2018-05-18,136.03999
2018-05-21,136.03999
2018-05-22,137.2
2018-05-23,135.72
2018-05-24,134.46001
2018-05-25,134.86
2018-05-28,134.88
2018-05-29,133.96001
2018-05-30,134.44
2018-05-31,133.86
2018-06-01,134.84
2018-06-04,134.92
2018-06-05,134.64
2018-06-06,134.67999
2018-06-07,134.34
2018-06-08,134.12
2018-06-11,134.58
2018-06-12,134.32001
2018-06-13,134.17999
2018-06-14,136.53999
2018-06-15,133.96001
2018-06-18,133.62
2018-06-19,132.7
2018-06-20,133.34
2018-06-21,132.35001
2018-06-22,134.35001
2018-06-25,130.56
2018-06-26,131.25999
2018-06-27,132.53
2018-06-28,132.21001
2018-06-29,132.61
2018-07-02,131.03
2018-07-03,131.87
2018-07-04,131.97
2018-07-05,131.95
2018-07-06,132.05
2018-07-09,133.10001
2018-07-10,133.64999
2018-07-11,131.64
2018-07-12,132.95
2018-07-13,133.27
